pair_id,review_order,word,pos,material_labels,source_sense_id_a,definition_a,labels_a,examples_a,source_sense_id_b,definition_b,labels_b,examples_b,decision,review_notes
spring:noun:4317d20f2257:29e340acb1409d77,177,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:63d5e9028533d8c8f6f16a9b:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A race, a lineage.",countable;figuratively;uncountable,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:d7cd2c672a4a5cbc226319f5:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A group of teal.",collective;countable;uncountable,"{""bold_text_offsets"": [[108, 114]], ""ref"": ""2013, H. Folkard, The Wildfowler - A Treatise on Fowling, Ancient and Modern, Read Books Limited:"", ""text"": ""It is sometimes the practice of the fowler to delay his performances a few days when there are only a small spring of teal; this delay frequently proves highly judicious, for when undisturbed they assemble at decoys in great numbers."", ""type"": ""quotation""} | {""bold_text_offsets"": [[29, 35]], ""ref"": ""1894, “Humber Shore-Shooting”, in Baily's Magazine of Sports Pastimes, volume 64, page 289:"", ""text"": ""A peep over the bank, and a \""spring\"" of teal are up, but only to divide into two, and I mark down the larger one into open water some hundred and fifty yards off."", ""type"": ""quotation""} | {""bold_text_offsets"": [[71, 77]], ""ref"": ""1870 February 1, “The Teal”, in John Eller Taylor, Mordecai Cubitt Cooke, editor, Hardwicke's Science-gossip, Robert Hardwicke, page 35:"", ""text"": ""Of all the prizes with which a wild-fowl shooter could wish to meet, a spring of Teal is amongst the first."", ""type"": ""quotation""}",KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
spring:noun:4317d20f2257:3d4b8fca5b154b3e,178,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:2f49c81d029564207e2c29ed:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A grove of trees; a forest.",countable;uncountable,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:352344daa1796b972bb3aac0:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A youth.",countable;figuratively;uncountable,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
spring:noun:4317d20f2257:511b90e9ee0c1c6a,179,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:2f49c81d029564207e2c29ed:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A grove of trees; a forest.",countable;uncountable,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:63d5e9028533d8c8f6f16a9b:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A race, a lineage.",countable;figuratively;uncountable,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
spring:noun:4317d20f2257:db4de9aae1ef3429,180,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:352344daa1796b972bb3aac0:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A youth.",countable;figuratively;uncountable,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:d7cd2c672a4a5cbc226319f5:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A group of teal.",collective;countable;uncountable,"{""bold_text_offsets"": [[108, 114]], ""ref"": ""2013, H. Folkard, The Wildfowler - A Treatise on Fowling, Ancient and Modern, Read Books Limited:"", ""text"": ""It is sometimes the practice of the fowler to delay his performances a few days when there are only a small spring of teal; this delay frequently proves highly judicious, for when undisturbed they assemble at decoys in great numbers."", ""type"": ""quotation""} | {""bold_text_offsets"": [[29, 35]], ""ref"": ""1894, “Humber Shore-Shooting”, in Baily's Magazine of Sports Pastimes, volume 64, page 289:"", ""text"": ""A peep over the bank, and a \""spring\"" of teal are up, but only to divide into two, and I mark down the larger one into open water some hundred and fifty yards off."", ""type"": ""quotation""} | {""bold_text_offsets"": [[71, 77]], ""ref"": ""1870 February 1, “The Teal”, in John Eller Taylor, Mordecai Cubitt Cooke, editor, Hardwicke's Science-gossip, Robert Hardwicke, page 35:"", ""text"": ""Of all the prizes with which a wild-fowl shooter could wish to meet, a spring of Teal is amongst the first."", ""type"": ""quotation""}",KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
spring:noun:4317d20f2257:ed0a130ddaa434f7,181,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:6af8ba488cb49c31f2590274:1:sense,"Springiness: an attribute or quality of springing, springing up, or springing back, particularly | Elastic energy, power, or force.",countable;uncountable,"{""ref"": ""1697, John Dryden, Virgil's Aeneis, Bk. xi, ll. 437–8"", ""text"": ""Heav'ns what a spring was in his Arm, to throw:\nHow high he held his Shield, and rose at ev'ry blow!""} | {""bold_text_offsets"": [[67, 73]], ""ref"": ""1891, Thomas Hardy, Tess of the d'Urbervilles, volume 1, London: James R. Osgood, McIlvaine and Co., page 30:"", ""text"": ""Mrs Durbeyfield, excited by her song, trod the rocker with all the spring that was left in her after a long day's seething in the suds."", ""type"": ""quotation""}",WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:b1176ed4918b74914c61f202:1:sense,"Springiness: an attribute or quality of springing, springing up, or springing back, particularly | Elasticity: the property of a body springing back to its original form after compression, stretching, etc.",countable;uncountable,"{""bold_text_offsets"": [[4, 10]], ""text"": ""the spring of a bow"", ""type"": ""example""}",MERGE,"Same learner concept: springiness/elasticity, expressed as restoring force/energy versus property."
spring:noun:4317d20f2257:ed308b79df0bd471,182,spring,noun,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:1b8241c67e87276732c2e32f:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A shoot, a young tree.",countable;uncountable,,WIK:wiktionary-20260901:m004.3-v1:en:0c1be4aedbd40785a02d1d57:content:d7cd2c672a4a5cbc226319f5:1:sense,"Something which springs, springs forth, springs up, or springs back, particularly | A group of teal.",collective;countable;uncountable,"{""bold_text_offsets"": [[108, 114]], ""ref"": ""2013, H. Folkard, The Wildfowler - A Treatise on Fowling, Ancient and Modern, Read Books Limited:"", ""text"": ""It is sometimes the practice of the fowler to delay his performances a few days when there are only a small spring of teal; this delay frequently proves highly judicious, for when undisturbed they assemble at decoys in great numbers."", ""type"": ""quotation""} | {""bold_text_offsets"": [[29, 35]], ""ref"": ""1894, “Humber Shore-Shooting”, in Baily's Magazine of Sports Pastimes, volume 64, page 289:"", ""text"": ""A peep over the bank, and a \""spring\"" of teal are up, but only to divide into two, and I mark down the larger one into open water some hundred and fifty yards off."", ""type"": ""quotation""} | {""bold_text_offsets"": [[71, 77]], ""ref"": ""1870 February 1, “The Teal”, in John Eller Taylor, Mordecai Cubitt Cooke, editor, Hardwicke's Science-gossip, Robert Hardwicke, page 35:"", ""text"": ""Of all the prizes with which a wild-fowl shooter could wish to meet, a spring of Teal is amongst the first."", ""type"": ""quotation""}",KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
strike:verb:536b870be4f2:0d3e2102a50185fc,183,strike,verb,,WIK:wiktionary-20260901:m004.3-v1:en:e0bfe78353bd3cf0d7410a3a:content:23cbeec6c57b496d7f4b8405:1:sense,"To have a sharp or severe effect on a more abstract level. | To make a sudden impression upon, as if by a blow; to affect with some strong emotion.",,"{""bold_text_offsets"": [[3, 9], [38, 44]], ""tags"": [""collocation""], ""text"": ""to strike the mind with surprise;  to strike somebody with wonder, alarm, dread, or horror"", ""type"": ""example""} | {""bold_text_offsets"": [[42, 48]], ""ref"": ""1734, Francis Atterbury, “A Sermon Preached at the Rolls, December 24, 1710: The Baptist's Message to Jesus, and Jesus's Answer Explained”, in Sermons on Several Occasions, new edition, volume I, published from the originals by Thomas Moore, London; reprinted in Sermons and Discourses on Several Subjects and Occasions, volume II, London, 1820, page 25:"", ""text"": ""In like manner the writings of mere men[…]strike and surprise us most upon our first perusal of them[…]."", ""type"": ""quotation""} | {""bold_text_offsets"": [[195, 201]], ""ref"": ""1734, Alexander Pope, An Epistle To The Right Honourable Richard Lord Viscount Cobham; reprinted in Henry W. Boynton, editor, The Complete Poetical Works of Alexander Pope (The Cambridge Edition of the Poets), Boston; New York: Houghton Mifflin Company, 1903, page 159, lines 141–144:"", ""text"": ""Court-virtues bear, like gems, the highest rate, / Born where Heav'n's influence scarce can penetrate. / In life's low vale, the soil the virtues like, / They please as beauties, here as wonders strike."", ""type"": ""quotation""}",WIK:wiktionary-20260901:m004.3-v1:en:e0bfe78353bd3cf0d7410a3a:content:318689159829bd240487e19c:1:sense,To have a sharp or severe effect on a more abstract level. | To affect by a sudden impression or impulse.,,"{""bold_text_offsets"": [[18, 25]], ""text"": ""The proposed plan strikes me favourably."", ""type"": ""example""} | {""bold_text_offsets"": [[6, 12]], ""text"": ""I was struck dumb with astonishment."", ""type"": ""example""}",MERGE,Near-paraphrase: to make or receive a sudden strong impression/effect.
table:noun:60c1c69e4837:0e9c0252ca11773b,184,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:ca940238eca71a785826dec9:1:sense,"A group of people at a table, for example, for a meal, meeting or game; a meeting at a table. | A group of diners at a given table or tables.",metonymically,"{""bold_text_offsets"": [[0, 5]], ""text"": ""Table 9 wants another round of beers."", ""type"": ""example""} | {""bold_text_offsets"": [[56, 62]], ""text"": ""John always gets the best tips because he gets the best tables! It's not fair!"", ""type"": ""example""}",WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:d54ffb7dbfc0888fa320f677:1:sense,"A group of people at a table, for example, for a meal, meeting or game; a meeting at a table.",,"{""bold_text_offsets"": [[126, 131]], ""ref"": ""c. 1599–1602 (date written), William Shakespeare, “The Tragedie of Hamlet, Prince of Denmarke”, in Mr. William Shakespeares Comedies, Histories, & Tragedies […] (First Folio), London: […] Isaac Iaggard, and Ed[ward] Blount, published 1623, →OCLC, [Act V, scene i], page 278, column 1:"", ""text"": ""Alas poore Yorick […] VVhere be your Jibes now? Your Gambals? Your Songs? Your flaſhes of Merriment that were wont to ſet the Table on a Rore?"", ""type"": ""quotation""} | {""bold_text_offsets"": [[155, 160]], ""ref"": ""1897 December (indicated as 1898), Winston Churchill, chapter VIII, in The Celebrity: An Episode, New York, N.Y.: The Macmillan Company; London: Macmillan & Co., Ltd., →OCLC:"", ""text"": ""The humor of my proposition appealed more strongly to Miss Trevor than I had looked for, and from that time forward she became her old self again;[…]. Our table in the dining-room became again the abode of scintillating wit and caustic repartee, Farrar bracing up to his old standard, and the demand for seats in the vicinity rose to an animated competition."", ""type"": ""quotation""}",MERGE,Same learner meaning: a group of people/diners at a table; diner wording is contextual narrowing.
table:noun:60c1c69e4837:0f11b70dc2b900a5,185,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:5e73b30a5c0b2e2705da2865:1:sense,"Any of various flat surfaces or items with a planar surface. | A wide, flat obstacle for a horse to jump over.",,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:d1f266dd74c8eb92421bab76:1:sense,"Any of various flat surfaces or items with a planar surface. | A tableland; a flat, elevated region.",,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
table:noun:60c1c69e4837:2284dcb2e113662e,186,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:0cc563a298fa66020986543b:1:sense,Any of various flat surfaces or items with a planar surface. | A flat length of bone.,,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:d1f266dd74c8eb92421bab76:1:sense,"Any of various flat surfaces or items with a planar surface. | A tableland; a flat, elevated region.",,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
table:noun:60c1c69e4837:38e5edb17c552fae,187,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:0c88a07e71bc3612148d959e:1:sense,Any of various flat surfaces or items with a planar surface. | A flat surface that supports the slab on which ink is rolled to manipulate its consistency.,,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:4ac6c80d1eb750cef007bed7:1:sense,"Any of various flat surfaces or items with a planar surface. | The top of a stringed instrument, particularly a member of the violin family: the side of the instrument against which the strings vibrate.",,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
table:noun:60c1c69e4837:412c2dcda9c1d326,188,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:5e73b30a5c0b2e2705da2865:1:sense,"Any of various flat surfaces or items with a planar surface. | A wide, flat obstacle for a horse to jump over.",,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:8d5a310bdb9264ddfb041c55:1:sense,Any of various flat surfaces or items with a planar surface. | A horizontal stratum of rock.,,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
table:noun:60c1c69e4837:63b38222c5485ef1,189,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:5e73b30a5c0b2e2705da2865:1:sense,"Any of various flat surfaces or items with a planar surface. | A wide, flat obstacle for a horse to jump over.",,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:660afa092c613dc20661ff76:1:sense,Any of various flat surfaces or items with a planar surface. | A flat gravestone supported on pillars.,,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
table:noun:60c1c69e4837:718161b486a75ef7,190,table,noun,,WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:0efdc1ceecb1cef1ce673ef0:1:sense,Furniture with a top surface to accommodate a variety of uses. | A supply of food or entertainment.,broadly;countable,"{""bold_text_offsets"": [[22, 27]], ""text"": ""The baron kept a fine table and often held large banquets."", ""type"": ""example""}",WIK:wiktionary-20260901:m004.3-v1:en:492ee8dc05bfcd652db01d1d:content:36c016b1e4f2bee0ae09e2c6:1:sense,Furniture with a top surface to accommodate a variety of uses. | A service of Holy Communion.,countable,,KEEP SEPARATE,Distinct learner use; preserve as separate meaning.
